math score,reading score,writing score,StudentID,average_score,gender_male,race/ethnicity_group B,race/ethnicity_group C,race/ethnicity_group D,race/ethnicity_group E,parental level of education_bachelor's degree,parental level of education_high school,parental level of education_master's degree,parental level of education_some college,parental level of education_some high school,lunch_standard,test preparation course_none,pass_fail_Pass,Gender
82,90,94,321,88.66666666666667,False,False,True,False,False,False,False,False,True,False,True,True,True,female
61,61,62,322,61.333333333333336,True,False,True,False,False,False,False,False,True,False,True,True,True,male
82,75,77,323,78.0,True,False,True,False,False,False,False,False,False,False,True,False,True,male
41,55,51,324,49.0,False,True,False,False,False,False,False,False,False,True,True,True,False,female
71,60,61,325,64.0,True,False,True,False,False,False,True,False,False,False,True,True,True,male
47,37,35,326,39.666666666666664,True,False,True,False,False,False,False,False,False,False,True,True,False,male
62,56,53,327,57.0,True,False,False,False,True,False,False,False,False,False,True,False,True,male
90,78,81,328,83.0,True,True,False,False,False,False,False,False,False,False,True,True,True,male
83,93,95,329,90.33333333333333,False,False,True,False,False,True,False,False,False,False,True,True,True,female
61,68,66,330,65.0,False,True,False,False,False,False,False,False,True,False,False,True,True,female
76,70,69,331,71.66666666666667,True,False,False,True,False,False,False,False,False,True,True,False,True,male
49,51,43,332,47.666666666666664,True,False,True,False,False,False,False,False,False,False,True,True,False,male
35,55,60,333,50.0,False,False,False,True,False,False,False,False,False,True,False,False,True,female
58,61,52,334,57.0,True,False,True,False,False,False,True,False,False,False,False,True,True,male
61,73,63,335,65.66666666666667,False,False,True,False,False,False,True,False,False,False,True,True,True,female
69,76,74,336,73.0,False,True,False,False,False,False,True,False,False,False,True,False,True,female
67,72,67,337,68.66666666666667,True,False,False,True,False,False,False,False,False,False,True,False,True,male
79,73,67,338,73.0,True,False,False,True,False,False,False,False,True,False,True,True,True,male
72,80,75,339,75.66666666666667,False,False,True,False,False,False,True,False,False,False,True,True,True,female
62,61,57,340,60.0,True,True,False,False,False,False,False,False,True,False,True,True,True,male
77,94,95,341,88.66666666666667,False,False,True,False,False,True,False,False,False,False,True,False,True,female
75,74,66,342,71.66666666666667,True,False,False,True,False,False,True,False,False,False,False,True,True,male
87,74,76,343,79.0,True,False,False,False,True,False,False,False,False,False,True,True,True,male
52,65,69,344,62.0,False,True,False,False,False,True,False,False,False,False,True,True,True,female
66,57,52,345,58.333333333333336,True,False,False,False,True,False,False,False,True,False,True,True,True,male
63,78,80,346,73.66666666666667,False,False,True,False,False,False,False,False,True,False,True,False,True,female
46,58,57,347,53.666666666666664,False,False,True,False,False,False,False,False,False,False,True,True,True,female
59,71,70,348,66.66666666666667,False,False,True,False,False,False,False,False,True,False,True,True,True,female
61,72,70,349,67.66666666666667,False,True,False,False,False,True,False,False,False,False,True,True,True,female
63,61,61,350,61.666666666666664,True,False,False,False,False,False,False,False,False,False,True,True,True,male
42,66,69,351,59.0,False,False,True,False,False,False,False,False,True,False,False,False,True,female
59,62,61,352,60.666666666666664,True,False,False,True,False,False,False,False,True,False,False,True,True,male
80,90,89,353,86.33333333333333,False,False,False,True,False,False,False,False,True,False,True,True,True,female
58,62,59,354,59.666666666666664,False,True,False,False,False,False,True,False,False,False,True,True,True,female
85,84,78,355,82.33333333333333,True,True,False,False,False,False,False,False,False,True,True,False,True,male
52,58,58,356,56.0,False,False,True,False,False,False,False,False,True,False,True,True,True,female
27,34,32,357,31.0,False,False,False,True,False,False,False,False,False,True,False,True,False,female
59,60,58,358,59.0,True,False,True,False,False,False,False,False,True,False,True,True,True,male
49,58,60,359,55.666666666666664,True,False,False,False,False,True,False,False,False,False,False,False,True,male
69,58,53,360,60.0,True,False,True,False,False,False,True,False,False,False,True,False,True,male
61,66,61,361,62.666666666666664,True,False,True,False,False,True,False,False,False,False,False,True,True,male
44,64,58,362,55.333333333333336,False,False,False,False,False,False,False,False,False,True,False,True,True,female
73,84,85,363,80.66666666666667,False,False,False,True,False,False,False,False,False,True,True,True,True,female
84,77,71,364,77.33333333333333,True,False,False,False,True,False,False,False,True,False,True,True,True,male
45,73,70,365,62.666666666666664,False,False,True,False,False,False,False,False,True,False,False,False,True,female
74,74,72,366,73.33333333333333,True,False,False,True,False,False,False,False,False,True,True,True,True,male
82,97,96,367,91.66666666666667,False,False,False,True,False,False,False,False,True,False,True,False,True,female
59,70,73,368,67.33333333333333,False,False,False,True,False,True,False,False,False,False,True,True,True,female
46,43,41,369,43.333333333333336,True,False,False,False,True,False,False,False,False,False,False,True,False,male
80,90,82,370,84.0,False,False,False,True,False,False,False,False,False,True,True,True,True,female
85,95,100,371,93.33333333333333,False,False,False,True,False,False,False,True,False,False,False,False,True,female
71,83,77,372,77.0,False,False,False,False,False,False,False,False,False,True,True,True,True,female
66,64,62,373,64.0,True,False,False,False,False,True,False,False,False,False,True,True,True,male
80,86,83,374,83.0,False,True,False,False,False,False,False,False,False,False,True,True,True,female
87,100,95,375,94.0,True,False,True,False,False,False,False,False,False,False,True,False,True,male
79,81,71,376,77.0,True,False,True,False,False,False,False,True,False,False,False,True,True,male
38,49,45,377,44.0,False,False,False,False,True,False,False,False,False,True,False,True,False,female
38,43,43,378,41.333333333333336,False,False,False,False,False,False,False,False,False,True,False,True,False,female
67,76,75,379,72.66666666666667,False,False,False,False,True,False,False,False,True,False,True,True,True,female
64,73,70,380,69.0,False,False,False,False,True,True,False,False,False,False,True,True,True,female
57,78,67,381,67.33333333333333,False,False,True,False,False,False,False,False,False,False,False,True,True,female
62,64,64,382,63.333333333333336,False,False,False,True,False,False,True,False,False,False,True,True,True,female
73,70,75,383,72.66666666666667,True,False,False,True,False,False,False,True,False,False,True,True,True,male
73,67,59,384,66.33333333333333,True,False,False,False,True,False,False,False,False,True,False,False,True,male
77,68,77,385,74.0,False,False,False,True,False,False,False,False,True,False,True,True,True,female
76,67,67,386,70.0,True,False,False,False,True,False,False,False,True,False,True,True,True,male
57,54,56,387,55.666666666666664,True,False,True,False,False,False,False,False,False,False,True,False,True,male
65,74,77,388,72.0,False,False,True,False,False,False,False,False,False,True,True,False,True,female
48,45,41,389,44.666666666666664,True,False,False,False,False,False,True,False,False,False,False,True,False,male
50,67,63,390,60.0,False,True,False,False,False,False,True,False,False,False,False,True,True,female
85,89,95,391,89.66666666666667,False,False,True,False,False,False,False,False,False,False,True,True,True,female
74,63,57,392,64.66666666666667,True,True,False,False,False,False,False,False,False,True,True,True,True,male
60,59,54,393,57.666666666666664,True,False,False,True,False,False,False,False,False,True,True,True,True,male
59,54,67,394,60.0,False,False,True,False,False,False,False,False,False,True,True,False,True,female
53,43,43,395,46.333333333333336,True,False,False,False,False,False,False,False,True,False,True,True,False,male
49,65,55,396,56.333333333333336,False,False,False,False,False,False,False,False,True,False,False,True,True,female
88,99,100,397,95.66666666666667,False,False,False,True,False,False,True,False,False,False,True,False,True,female
54,59,62,398,58.333333333333336,False,False,True,False,False,False,True,False,False,False,True,True,True,female
63,73,68,399,68.0,False,False,True,False,False,False,False,False,False,True,True,True,True,female
65,65,63,400,64.33333333333333,True,True,False,False,False,False,False,False,False,False,True,False,True,male
82,80,77,401,79.66666666666667,False,True,False,False,False,False,False,False,False,False,True,True,True,female
52,57,56,402,55.0,False,False,False,True,False,False,True,False,False,False,False,False,True,female
87,84,85,403,85.33333333333333,True,False,False,True,False,False,False,False,False,False,True,False,True,male
70,71,74,404,71.66666666666667,False,False,False,True,False,False,False,True,False,False,True,False,True,female
84,83,78,405,81.66666666666667,True,False,False,False,True,False,False,False,True,False,True,False,True,male
71,66,60,406,65.66666666666667,True,False,False,True,False,False,False,False,False,False,True,True,True,male
63,67,67,407,65.66666666666667,True,True,False,False,False,False,False,False,False,True,True,False,True,male
51,72,79,408,67.33333333333333,False,False,True,False,False,True,False,False,False,False,False,False,True,female
84,73,69,409,75.33333333333333,True,False,False,False,True,False,True,False,False,False,True,True,True,male
71,74,68,410,71.0,True,False,True,False,False,True,False,False,False,False,True,False,True,male
74,73,67,411,71.33333333333333,True,False,True,False,False,False,False,False,False,False,True,True,True,male
68,59,62,412,63.0,True,False,False,True,False,False,False,False,True,False,True,True,True,male
57,56,54,413,55.666666666666664,True,False,False,False,True,False,True,False,False,False,False,False,True,male
82,93,93,414,89.33333333333333,False,False,True,False,False,False,False,False,False,False,False,False,True,female
57,58,64,415,59.666666666666664,False,False,False,True,False,False,True,False,False,False,True,False,True,female
47,58,67,416,57.333333333333336,False,False,False,True,False,False,False,True,False,False,False,False,True,female
59,85,80,417,74.66666666666667,False,False,False,False,False,False,False,False,False,True,True,False,True,female
41,39,34,418,38.0,True,True,False,False,False,False,False,False,True,False,False,True,False,male
62,67,62,419,63.666666666666664,False,False,True,False,False,False,False,False,True,False,False,True,True,female
86,83,86,420,85.0,True,False,True,False,False,True,False,False,False,False,True,True,True,male
69,71,65,421,68.33333333333333,True,False,True,False,False,False,False,False,False,True,False,True,True,male
65,59,53,422,59.0,True,False,False,False,False,False,False,False,False,True,False,True,True,male
68,63,54,423,61.666666666666664,True,False,True,False,False,False,False,False,False,True,False,True,True,male
64,66,59,424,63.0,True,False,True,False,False,False,False,False,False,False,False,True,True,male
61,72,70,425,67.66666666666667,False,False,True,False,False,False,True,False,False,False,True,True,True,female
61,56,55,426,57.333333333333336,True,False,True,False,False,False,True,False,False,False,True,True,True,male
47,59,50,427,52.0,False,False,False,False,False,False,False,False,False,True,False,True,True,female
73,66,66,428,68.33333333333333,True,False,True,False,False,False,False,False,False,True,True,True,True,male
50,48,53,429,50.333333333333336,True,False,True,False,False,False,False,False,True,False,False,False,True,male
75,68,64,430,69.0,True,False,False,True,False,False,False,False,False,False,True,True,True,male
75,66,73,431,71.33333333333333,True,False,False,True,False,False,False,False,False,False,False,True,True,male
70,56,51,432,59.0,True,False,True,False,False,False,True,False,False,False,True,True,True,male
89,88,82,433,86.33333333333333,True,False,False,True,False,False,False,False,False,True,True,False,True,male
67,81,79,434,75.66666666666667,False,False,True,False,False,False,False,False,True,False,True,False,True,female
78,81,80,435,79.66666666666667,False,False,False,True,False,False,True,False,False,False,True,True,True,female
59,73,69,436,67.0,False,False,False,False,False,False,False,False,False,True,False,True,True,female
73,83,76,437,77.33333333333333,False,True,False,False,False,False,False,False,False,False,True,True,True,female
79,82,73,438,78.0,True,False,False,False,False,False,False,False,False,True,False,True,True,male
67,74,77,439,72.66666666666667,False,False,True,False,False,False,False,False,False,True,True,False,True,female
69,66,60,440,65.0,True,False,False,True,False,False,False,False,True,False,False,True,True,male
86,81,80,441,82.33333333333333,True,False,True,False,False,False,True,False,False,False,True,False,True,male
47,46,42,442,45.0,True,True,False,False,False,False,True,False,False,False,True,True,False,male
81,73,72,443,75.33333333333333,True,True,False,False,False,False,False,False,False,False,True,True,True,male
64,85,85,444,78.0,False,False,True,False,False,False,False,False,True,False,False,False,True,female
100,92,97,445,96.33333333333333,False,False,False,False,True,False,False,False,True,False,True,True,True,female
65,77,74,446,72.0,False,False,True,False,False,False,False,False,False,False,False,True,True,female
65,58,49,447,57.333333333333336,True,False,True,False,False,False,False,False,True,False,False,True,True,male
53,61,62,448,58.666666666666664,False,False,True,False,False,False,False,False,False,False,False,True,True,female
37,56,47,449,46.666666666666664,True,False,True,False,False,True,False,False,False,False,False,True,False,male
79,89,89,450,85.66666666666667,False,False,False,True,False,True,False,False,False,False,True,True,True,female
53,54,48,451,51.666666666666664,True,False,False,True,False,False,False,False,False,False,False,True,True,male
100,100,100,452,100.0,False,False,False,False,True,True,False,False,False,False,True,True,True,female
72,65,68,453,68.33333333333333,True,True,False,False,False,False,True,False,False,False,True,False,True,male
53,58,55,454,55.333333333333336,True,False,True,False,False,True,False,False,False,False,False,True,True,male
54,54,45,455,51.0,True,True,False,False,False,False,False,False,True,False,False,True,True,male
71,70,76,456,72.33333333333333,False,False,False,False,True,False,False,False,True,False,True,True,True,female
77,90,91,457,86.0,False,False,True,False,False,False,False,False,True,False,False,True,True,female
75,58,62,458,65.0,True,False,False,False,False,True,False,False,False,False,True,False,True,male
84,87,91,459,87.33333333333333,False,False,True,False,False,False,False,False,True,False,True,True,True,female
72,67,65,460,68.0,True,False,False,False,False,False,True,False,False,False,False,False,True,male
77,88,85,461,83.33333333333333,False,False,False,False,False,False,True,False,False,False,False,False,True,female
91,74,76,462,80.33333333333333,True,False,True,False,False,False,False,False,True,False,True,True,True,male
83,85,90,463,86.0,False,False,True,False,False,False,False,False,False,False,True,False,True,female
63,69,74,464,68.66666666666667,False,False,True,False,False,False,True,False,False,False,True,True,True,female
68,86,84,465,79.33333333333333,False,False,True,False,False,False,False,False,False,False,True,False,True,female
59,67,61,466,62.333333333333336,False,False,False,True,False,False,False,False,False,True,True,True,True,female
90,90,91,467,90.33333333333333,False,True,False,False,False,False,False,False,False,False,True,False,True,female
71,76,83,468,76.66666666666667,False,False,False,True,False,True,False,False,False,False,True,False,True,female
76,62,66,469,68.0,True,False,False,False,True,True,False,False,False,False,True,False,True,male
80,68,72,470,73.33333333333333,True,False,False,True,False,False,False,False,False,False,True,True,True,male
55,64,70,471,63.0,False,False,False,True,False,False,False,True,False,False,True,True,True,female
76,71,67,472,71.33333333333333,True,False,False,False,True,False,False,False,False,False,True,True,True,male
73,71,68,473,70.66666666666667,True,True,False,False,False,False,True,False,False,False,True,False,True,male
52,59,56,474,55.666666666666664,False,False,False,True,False,False,False,False,False,False,False,True,True,female
68,68,61,475,65.66666666666667,True,False,True,False,False,False,False,False,True,False,False,True,True,male
59,52,46,476,52.333333333333336,True,False,False,False,False,False,True,False,False,False,True,True,True,male
49,52,54,477,51.666666666666664,False,True,False,False,False,False,False,False,False,False,True,True,True,female
70,74,71,478,71.66666666666667,True,False,True,False,False,False,True,False,False,False,True,True,True,male
61,47,56,479,54.666666666666664,True,False,False,True,False,False,False,False,True,False,False,True,True,male
60,75,74,480,69.66666666666667,False,False,True,False,False,False,False,False,False,False,False,True,True,female
64,53,57,481,58.0,True,True,False,False,False,False,False,False,False,True,True,False,True,male
79,82,82,482,81.0,True,False,False,False,False,False,False,False,False,False,False,False,True,male
65,85,76,483,75.33333333333333,False,False,False,False,False,False,False,False,False,False,False,True,True,female
64,64,70,484,66.0,False,False,True,False,False,False,False,False,False,False,True,True,True,female
83,83,90,485,85.33333333333333,False,False,True,False,False,False,False,False,True,False,True,True,True,female
81,88,90,486,86.33333333333333,False,False,True,False,False,True,False,False,False,False,True,True,True,female
54,64,68,487,62.0,False,True,False,False,False,False,True,False,False,False,True,True,True,female
68,64,66,488,66.0,True,False,False,True,False,False,True,False,False,False,True,False,True,male
54,48,52,489,51.333333333333336,False,False,True,False,False,False,False,False,True,False,True,True,True,female
59,78,76,490,71.0,False,False,False,True,False,False,False,False,True,False,False,False,True,female
66,69,68,491,67.66666666666667,False,True,False,False,False,False,False,False,False,True,True,True,True,female
76,71,72,492,73.0,True,False,False,False,True,False,False,False,True,False,True,True,True,male
74,79,82,493,78.33333333333333,False,False,False,True,False,False,False,True,False,False,True,True,True,female
94,87,92,494,91.0,False,True,False,False,False,False,False,False,False,False,True,False,True,female
63,61,54,495,59.333333333333336,True,False,True,False,False,False,False,False,True,False,False,True,True,male
95,89,92,496,92.0,False,False,False,False,True,False,False,False,False,False,True,False,True,female
40,59,54,497,51.0,False,False,False,True,False,False,False,True,False,False,False,True,True,female
82,82,80,498,81.33333333333333,False,True,False,False,False,False,False,False,False,True,True,True,True,female
68,70,66,499,68.0,True,False,False,False,False,False,True,False,False,False,True,True,True,male
55,59,54,500,56.0,True,True,False,False,False,True,False,False,False,False,False,True,True,male
79,78,77,501,78.0,True,False,True,False,False,False,False,True,False,False,True,True,True,male
86,92,87,502,88.33333333333333,False,False,True,False,False,True,False,False,False,False,True,True,True,female
76,71,73,503,73.33333333333333,True,False,False,True,False,False,False,False,True,False,True,True,True,male
64,50,43,504,52.333333333333336,True,False,False,False,False,False,False,False,False,True,True,True,True,male
62,49,52,505,54.333333333333336,True,False,False,True,False,False,False,False,False,True,False,True,True,male
54,61,62,506,59.0,False,True,False,False,False,False,False,False,False,True,True,False,True,female
77,97,94,507,89.33333333333333,False,True,False,False,False,False,False,True,False,False,False,False,True,female
76,87,85,508,82.66666666666667,False,False,True,False,False,False,False,False,False,True,True,False,True,female
74,89,84,509,82.33333333333333,False,False,False,True,False,False,False,False,True,False,True,True,True,female
66,74,73,510,71.0,False,False,False,False,True,False,False,False,True,False,True,False,True,female
66,78,78,511,74.0,False,False,False,True,False,False,False,False,False,True,True,False,True,female
67,78,79,512,74.66666666666667,False,True,False,False,False,False,True,False,False,False,False,False,True,female
71,49,52,513,57.333333333333336,True,False,False,True,False,False,False,False,True,False,True,True,True,male
91,86,84,514,87.0,False,False,True,False,False,False,False,False,False,False,True,True,True,female
69,58,57,515,61.333333333333336,True,False,False,True,False,True,False,False,False,False,True,True,True,male
54,59,50,516,54.333333333333336,True,False,True,False,False,False,False,True,False,False,False,True,True,male
53,52,49,517,51.333333333333336,True,False,True,False,False,False,True,False,False,False,True,False,True,male
68,60,59,518,62.333333333333336,True,False,False,False,True,False,False,False,True,False,True,True,True,male
56,61,60,519,59.0,True,False,True,False,False,False,False,False,False,True,False,False,True,male
36,53,43,520,44.0,False,False,True,False,False,False,True,False,False,False,False,True,False,female
29,41,47,521,39.0,False,False,False,True,False,True,False,False,False,False,False,True,False,female
62,74,70,522,68.66666666666667,False,False,True,False,False,False,False,False,False,False,True,True,True,female
68,67,73,523,69.33333333333333,False,False,True,False,False,False,False,False,False,False,True,False,True,female
47,54,53,524,51.333333333333336,False,False,True,False,False,False,False,False,False,True,True,True,True,female
62,61,58,525,60.333333333333336,True,False,False,False,True,False,False,False,False,False,True,False,True,male
79,88,94,526,87.0,False,False,False,False,True,False,False,False,False,False,True,False,True,female
73,69,68,527,70.0,True,True,False,False,False,False,True,False,False,False,True,False,True,male
66,83,83,528,77.33333333333333,False,False,True,False,False,True,False,False,False,False,False,False,True,female
51,60,58,529,56.333333333333336,True,False,True,False,False,False,False,False,False,False,True,False,True,male
51,66,62,530,59.666666666666664,False,False,False,True,False,False,True,False,False,False,True,True,True,female
85,66,71,531,74.0,True,False,False,False,True,True,False,False,False,False,True,False,True,male
97,92,86,532,91.66666666666667,True,False,False,False,False,False,False,False,False,False,True,False,True,male
75,69,68,533,70.66666666666667,True,False,True,False,False,False,True,False,False,False,True,False,True,male
79,82,80,534,80.33333333333333,True,False,False,True,False,False,False,False,False,False,False,False,True,male
81,77,79,535,79.0,False,False,True,False,False,False,False,False,False,False,True,True,True,female
82,95,89,536,88.66666666666667,False,False,False,True,False,False,False,False,False,False,True,True,True,female
64,63,66,537,64.33333333333333,False,False,False,True,False,False,False,True,False,False,True,True,True,female
78,83,80,538,80.33333333333333,True,False,False,False,True,False,False,False,False,True,False,False,True,male
92,100,97,539,96.33333333333333,False,False,False,False,False,False,False,False,False,True,True,False,True,female
72,67,64,540,67.66666666666667,True,False,True,False,False,False,True,False,False,False,True,False,True,male
62,67,64,541,64.33333333333333,False,False,True,False,False,False,True,False,False,False,False,True,True,female
79,72,69,542,73.33333333333333,True,False,True,False,False,False,False,True,False,False,True,True,True,male
79,76,65,543,73.33333333333333,True,False,True,False,False,False,False,False,False,True,False,True,True,male
87,90,88,544,88.33333333333333,True,True,False,False,False,True,False,False,False,False,False,False,True,male
40,48,50,545,46.0,False,True,False,False,False,False,False,False,False,False,True,True,False,female
77,62,64,546,67.66666666666667,True,False,False,True,False,False,False,False,True,False,False,True,True,male
53,45,40,547,46.0,True,False,False,False,True,False,False,False,False,False,True,True,False,male
32,39,33,548,34.666666666666664,False,False,True,False,False,False,False,False,True,False,False,True,False,female
55,72,79,549,68.66666666666667,False,False,True,False,False,False,False,False,False,False,True,False,True,female
61,67,66,550,64.66666666666667,True,False,True,False,False,False,False,True,False,False,False,True,True,male
53,70,70,551,64.33333333333333,False,True,False,False,False,False,False,False,False,False,False,True,True,female
73,66,62,552,67.0,True,False,False,True,False,False,False,False,False,True,True,True,True,male
74,75,79,553,76.0,False,False,False,True,False,False,False,False,True,False,True,False,True,female
63,74,74,554,70.33333333333333,False,False,True,False,False,False,False,False,True,False,True,True,True,female
96,90,92,555,92.66666666666667,True,False,True,False,False,True,False,False,False,False,True,False,True,male
63,80,80,556,74.33333333333333,False,False,False,True,False,False,False,False,True,False,False,False,True,female
48,51,46,557,48.333333333333336,True,True,False,False,False,True,False,False,False,False,False,True,False,male
48,43,45,558,45.333333333333336,True,True,False,False,False,False,False,False,False,False,True,True,False,male
92,100,100,559,97.33333333333333,False,False,False,False,True,True,False,False,False,False,False,False,True,female
61,71,78,560,70.0,False,False,False,True,False,False,False,True,False,False,False,False,True,female
63,48,47,561,52.666666666666664,True,True,False,False,False,False,True,False,False,False,False,True,True,male
68,68,67,562,67.66666666666667,True,False,False,True,False,True,False,False,False,False,False,True,True,male
71,75,70,563,72.0,True,True,False,False,False,False,False,False,True,False,True,False,True,male
91,96,92,564,93.0,True,False,False,False,False,True,False,False,False,False,True,True,True,male
53,62,56,565,57.0,False,False,True,False,False,False,False,False,True,False,True,True,True,female
50,66,64,566,60.0,False,False,True,False,False,False,True,False,False,False,False,False,True,female
74,81,71,567,75.33333333333333,False,False,False,False,True,False,True,False,False,False,True,True,True,female
40,55,53,568,49.333333333333336,True,False,False,False,False,False,False,False,False,False,False,False,False,male
61,51,52,569,54.666666666666664,True,False,False,False,False,False,False,False,True,False,True,False,True,male
81,91,89,570,87.0,False,True,False,False,False,False,True,False,False,False,True,True,True,female
48,56,58,571,54.0,False,True,False,False,False,False,False,False,True,False,False,False,True,female
53,61,68,572,60.666666666666664,False,False,False,True,False,False,False,True,False,False,True,True,True,female
81,97,96,573,91.33333333333333,False,False,False,True,False,False,False,False,False,True,True,True,True,female
77,79,80,574,78.66666666666667,False,False,False,False,True,False,False,False,False,True,True,True,True,female
63,73,78,575,71.33333333333333,False,False,False,True,False,True,False,False,False,False,False,True,True,female
73,75,80,576,76.0,False,False,False,True,False,False,False,False,False,False,True,False,True,female
69,77,77,577,74.33333333333333,False,False,False,True,False,False,False,False,True,False,True,True,True,female
65,76,76,578,72.33333333333333,False,False,True,False,False,False,False,False,False,False,True,True,True,female
55,73,73,579,67.0,False,False,False,False,False,False,True,False,False,False,True,True,True,female
44,63,62,580,56.333333333333336,False,False,True,False,False,True,False,False,False,False,False,True,True,female
54,64,65,581,61.0,False,False,True,False,False,False,False,False,True,False,True,True,True,female
48,66,65,582,59.666666666666664,False,False,False,False,False,False,False,False,False,True,True,True,True,female
58,57,54,583,56.333333333333336,True,False,True,False,False,False,False,False,True,False,False,True,True,male
71,62,50,584,61.0,True,False,False,False,False,False,False,False,False,True,True,True,True,male
68,68,64,585,66.66666666666667,True,False,False,False,True,True,False,False,False,False,True,True,True,male
74,76,73,586,74.33333333333333,False,False,False,False,True,False,True,False,False,False,True,True,True,female
92,100,99,587,97.0,False,False,True,False,False,True,False,False,False,False,True,False,True,female
56,79,72,588,69.0,False,False,True,False,False,True,False,False,False,False,True,False,True,female
53,54,48,589,51.666666666666664,True,False,False,False,False,False,False,False,False,True,True,True,True,male
69,77,73,590,73.0,False,False,False,True,False,False,True,False,False,False,True,True,True,female
65,82,81,591,76.0,False,False,False,True,False,False,False,False,False,True,True,True,True,female
54,60,63,592,59.0,False,False,False,True,False,False,False,True,False,False,True,True,True,female
76,78,80,593,78.0,False,False,False,False,True,False,False,False,True,False,True,True,True,female
60,57,51,594,56.0,True,False,False,True,False,False,True,False,False,False,False,True,True,male
84,89,90,595,87.66666666666667,True,False,False,True,False,False,False,True,False,False,False,False,True,male
75,72,62,596,69.66666666666667,True,False,True,False,False,False,False,False,False,True,True,True,True,male
85,84,82,597,83.66666666666667,False,False,True,False,False,False,False,False,False,False,True,True,True,female
40,58,54,598,50.666666666666664,False,False,True,False,False,False,False,True,False,False,False,True,True,female
61,64,62,599,62.333333333333336,False,False,False,False,True,False,False,False,True,False,True,True,True,female
58,63,65,600,62.0,False,True,False,False,False,False,False,False,False,False,True,True,True,female
69,60,63,601,64.0,True,False,False,True,False,False,False,False,True,False,False,False,True,male
58,59,66,602,61.0,False,False,True,False,False,False,False,False,True,False,True,True,True,female
94,90,91,603,91.66666666666667,True,False,True,False,False,True,False,False,False,False,True,False,True,male
65,77,74,604,72.0,False,False,True,False,False,False,False,False,False,False,True,True,True,female
82,93,93,605,89.33333333333333,False,False,False,False,False,False,False,False,False,False,True,True,True,female
60,68,72,606,66.66666666666667,False,False,True,False,False,False,True,False,False,False,True,True,True,female
37,45,38,607,40.0,False,False,False,False,True,True,False,False,False,False,True,True,False,female
88,78,83,608,83.0,True,False,False,True,False,True,False,False,False,False,True,True,True,male
95,81,84,609,86.66666666666667,True,False,False,True,False,False,False,True,False,False,True,True,True,male
65,73,68,610,68.66666666666667,True,False,True,False,False,False,False,False,False,False,False,False,True,male
35,61,54,611,50.0,False,False,True,False,False,False,True,False,False,False,False,True,True,female
62,63,56,612,60.333333333333336,True,True,False,False,False,True,False,False,False,False,False,True,True,male
58,51,52,613,53.666666666666664,True,False,True,False,False,False,True,False,False,False,False,False,True,male
100,96,86,614,94.0,True,False,False,False,False,False,False,False,True,False,True,False,True,male
61,58,62,615,60.333333333333336,False,False,False,False,True,True,False,False,False,False,False,True,True,female
100,97,99,616,98.66666666666667,True,False,False,True,False,False,False,False,True,False,True,False,True,male
69,70,63,617,67.33333333333333,True,True,False,False,False,False,False,False,False,False,False,False,True,male
61,48,46,618,51.666666666666664,True,False,False,True,False,False,False,False,False,False,True,True,True,male
49,57,46,619,50.666666666666664,True,False,False,True,False,False,False,False,True,False,False,True,True,male
44,51,55,620,50.0,False,False,True,False,False,False,False,False,False,True,True,False,True,female
67,64,70,621,67.0,True,False,False,True,False,False,False,False,True,False,True,True,True,male
79,60,65,622,68.0,True,True,False,False,False,False,True,False,False,False,True,True,True,male
66,74,81,623,73.66666666666667,False,True,False,False,False,True,False,False,False,False,True,False,True,female
75,88,85,624,82.66666666666667,False,False,True,False,False,False,True,False,False,False,True,True,True,female
84,84,80,625,82.66666666666667,True,False,False,True,False,False,False,False,False,True,True,True,True,male
71,74,64,626,69.66666666666667,True,False,False,False,False,False,True,False,False,False,True,True,True,male
67,80,81,627,76.0,False,True,False,False,False,False,True,False,False,False,False,False,True,female
80,92,88,628,86.66666666666667,False,False,False,True,False,False,False,False,False,True,True,False,True,female
86,76,74,629,78.66666666666667,True,False,False,False,True,False,False,False,True,False,True,True,True,male
76,74,73,630,74.33333333333333,False,False,False,True,False,False,False,False,False,False,True,True,True,female
41,52,51,631,48.0,True,False,False,True,False,False,True,False,False,False,True,True,False,male
74,88,90,632,84.0,False,False,False,True,False,False,False,False,False,False,False,False,True,female
72,81,79,633,77.33333333333333,False,True,False,False,False,False,False,False,False,True,False,True,True,female
74,79,80,634,77.66666666666667,False,False,False,False,True,False,True,False,False,False,True,False,True,female
70,65,60,635,65.0,True,True,False,False,False,False,True,False,False,False,True,True,True,male
65,81,81,636,75.66666666666667,False,True,False,False,False,True,False,False,False,False,True,False,True,female
59,70,65,637,64.66666666666667,False,False,False,True,False,False,False,False,False,False,True,True,True,female
64,62,68,638,64.66666666666667,False,False,False,False,True,False,True,False,False,False,False,True,True,female
50,53,55,639,52.666666666666664,False,True,False,False,False,False,True,False,False,False,True,True,True,female
69,79,81,640,76.33333333333333,False,False,False,True,False,False,False,False,True,False,True,False,True,female
51,56,53,641,53.333333333333336,True,False,True,False,False,False,False,False,False,True,False,False,True,male
68,80,76,642,74.66666666666667,False,False,False,False,False,False,True,False,False,False,True,False,True,female
85,86,98,643,89.66666666666667,False,False,False,True,False,False,False,False,True,False,True,False,True,female
65,70,74,644,69.66666666666667,False,False,False,False,False,False,False,False,False,False,True,False,True,female
73,79,79,645,77.0,False,True,False,False,False,False,False,False,False,True,True,True,True,female
